eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
blumensteinjl,006532498,Joseph L. Blumenstein papers,notes,wife,"Family members pictured include parents Fannie and Solomon Blumenstein, wife Florence ""Fannie"" Fleishman Blumenstein, daughter Frances Blumenstein",GenderTerms
boillotrachel,006645278,Rachel Boillot photographs,title,wife,"Park, Pikeville,               TN Clyde Davenport and his wife Lorene, leaving Jamestown, TN Jamestown, TN Curtis",GenderTerms
bondedwardp,007839101,Edward P. Bond letter,notes,wife,"P. Bond to Mr. Snow, regarding he and his wife's unsuccessful application for teaching positions. Bond wrote his",GenderTerms
bonfilsalbums,002569213,Bonfils studio photograph albums of Palestine,notes,wife,"a studio named ""Maison Bonfils"" together with his wife, Lydie Bonfils (1837-1918), who",GenderTerms
bonfilsalbums,002569213,Bonfils studio photograph albums of Palestine,notes,wife,Félix Bonfils died in 1885. His son Adrien and wife Lydie continued to operate the studios; Adrien quit the,GenderTerms
borchardthermann,002050905,Hermann Borchardt papers,title,wife,"and miscellaneous materials Correspondence, to Mimi [Hermann's wife, Dorothy Redmer Borchardt] from                      Baby, 1960s",GenderTerms
bournesamuel,005294471,Samuel Bourne photographs,notes,wife,". In 1870 Bourne returned permanently to England with his wife, Mary; Charles Shepherd also left India in 1879",GenderTerms
bournesamuel,005294471,Samuel Bourne photographs,notes,wife,". Calcutta image #1748 features the Samuel Bourne's wife, Mary (Tolley) Bourne. Otherwise there are",GenderTerms
bournesamuel,005294471,Samuel Bourne photographs,notes,wife,", and South India, page 3. Bourne's wife appears as a subject in this photograph. Original negative",GenderTerms
boyte,001058220,Boyte Family papers,notes,wife,"the women's movement and the career of Boyte's wife, Sara Evans Boyte, who received a Ph.D. in",GenderTerms
bradleyamymorris,000847157,Amy Morris Bradley papers,title,Miss,"lithographs. Relief Station, United States Sanitary COmmission, Miss Amy M. Bradley                      in Charge U.S. Sanitary Commission Lodge",GenderTerms
branchfamily,000847109,Branch family papers,notes,wife,", and account books kept by Lawrence O'Bryan Branch's wife, Nannie Blount Branch.",GenderTerms
branscomblouise,001751729,Louise Hortense Branscomb papers,notes,wife,that the husband should made the decision rather than the wife. They recommended that she give the husband another chance,GenderTerms
branscomblouise,001751729,Louise Hortense Branscomb papers,notes,wife,"the suit and wanted one just like it for his wife."" Collection is restricted. Permission is required to",GenderTerms
branscomblouise,001751729,Louise Hortense Branscomb papers,title,Miss,"Eastern Fever Hospital, London Obstetrics: Pelvic Diameters, Miss Dearnley - Operations Rotunda,                         1927; Hopkins,",GenderTerms
brasherjulius,007525408,Julius Logan Brasher papers,notes,wife,"1937 to 1976. In 1976, he and his wife Lois returned to his hometown of Gadsden, Alabama,",GenderTerms
brennanjohn,002364580,John E. Brennan Outdoor Advertising Survey Reports,notes,wife,"with him such as his elder brother Thomas, his wife Ann, his sister Jo, as well as many",GenderTerms
bridgers,000810704,Ann Preston Bridgers papers,notes,Miss,", contracts, wills, newsclippings, and photographs. Miss Bridgers' life is best documented in the correspondence.",GenderTerms
bridgers,000810704,Ann Preston Bridgers papers,notes,Miss,". It is chiefly of a personal nature, between Miss Bridgers and her family, including her sisters Elizabeth (",GenderTerms
bridgers,000810704,Ann Preston Bridgers papers,notes,wife,"a lesser extent her brother Robert. Elizabeth was the wife of Jonathan Daniels, son of Josephus Daniels, and",GenderTerms
bridgers,000810704,Ann Preston Bridgers papers,notes,Miss,"the bulk of the collection, and includes works by Miss Bridgers and other members of her family and friends.",GenderTerms
bridgers,000810704,Ann Preston Bridgers papers,notes,Miss,of her family and friends. The The efforts of Miss Bridgers and others involved with the founding of the Raleigh,GenderTerms
bridgers,000810704,Ann Preston Bridgers papers,notes,Miss,"Genealogical information about the Bridgers family, an engagement book Miss Bridgers kept while traveling in Europe (1961),",GenderTerms
bridgers,000810704,Ann Preston Bridgers papers,notes,Miss,"George Abbott, Mr. and Mrs. Josephus Daniels, and Miss Bridgers' grandfather, Robert Rufus Bridgers. Chiefly personal",GenderTerms
bridgers,000810704,Ann Preston Bridgers papers,notes,Miss,"Includes letters from agents, who were attempting to get Miss Bridgers' plays produced and her writings published. Arranged",GenderTerms
bridgers,000810704,Ann Preston Bridgers papers,notes,Miss,"Arranged chronologically. Divided into two subseries, those by Miss Bridgers and those by others. Those by Miss Bridgers",GenderTerms
bridgers,000810704,Ann Preston Bridgers papers,notes,Miss,"by Miss Bridgers and those by others. Those by Miss Bridgers are subarranged alphabetically by title, while those by",GenderTerms
bridgers,000810704,Ann Preston Bridgers papers,notes,Miss,": Divided into five subseries: Book reviews; Includes Miss Bridgers' passport, engagement book, genealogical information about",GenderTerms
brodnaxjohng,000847122,John Grammar Brodnax papers,notes,wife,"Other items pertaining to Dr. Brodnax are letters to his wife, beginning in 1881, while she visited her relatives",GenderTerms
brodnaxjohng,000847122,John Grammar Brodnax papers,notes,wife,as other materials connected with the activities of Brodnax's wife in the Daughters of the American Revolution and the United,GenderTerms
brontecharlotte,006517427,Charlotte Brontë letter to Ellen Nussey,notes,wife,"Mr. Collins, who was a curate, and his wife. Includes Brontë’s negative assessment of Mr. Collins’",GenderTerms
brookseugeneclyde,002245412,Eugene Clyde Brooks papers,notes,wife,collection include a scrapbook; cards from Brooks to his wife from abroad; original poems written by Brooks; photographs,GenderTerms
brownfrankclyde,000847134,Frank Clyde Brown papers,title,Wife,"Feb. 1923. Newman I. White. 9 pp. Wife of Usher's Well, The, 1936. Lucille",GenderTerms
brownfrankclyde,000847134,Frank Clyde Brown papers,title,Wife,"The, 1936. Lucille Pierce. 51 pp. Wife of Usher's Well, The, 1942. Eloise",GenderTerms
brownfrankclyde,000847134,Frank Clyde Brown papers,title,Wife,"The, 1942. Eloise Davis. 46 pp. Wife of Usher's Well, 1942. Loraine Benz.",GenderTerms
bryantgilmore,003795388,Gilmore Ward Bryant papers,notes,wife,"until his retirement sometime in the 1930s, and his wife Mattie Emily Bullard Bryant, an accomplished musician and teacher",GenderTerms
bryantgilmore,003795388,Gilmore Ward Bryant papers,notes,wife,"in Durham in 1898 or 1899, along with his wife, Mattie E. Bryant. The collection contains seven diary",GenderTerms
bryantgilmore,003795388,Gilmore Ward Bryant papers,notes,wife,"entries focused on visits and health, and, as wife and partner of Gilmore W. Bryant, on Conservatory activities",GenderTerms
bryantgilmore,003795388,Gilmore Ward Bryant papers,notes,wife,"father of Nora Lee Crowell, Max Wiley Bryant's wife. According to the memoranda and notes, he seems",GenderTerms
bryantjohnemory,000847147,John Emory Bryant papers,notes,wife,"lives of John Emory Bryant (JEB), his wife Emma Spaulding Bryant, their daughter Emma Alice Zeller and",GenderTerms
bryantjohnemory,000847147,John Emory Bryant papers,notes,wife,"as a soldier, his courtship and relationship with his wife Emma Spaulding, his involvement in the Republican Party,",GenderTerms
bryantjohnemory,000847147,John Emory Bryant papers,notes,wife,"On April 6th, amidst the grave illness of his wife and the death of one of his children, he",GenderTerms
bryantjohnemory,000847147,John Emory Bryant papers,notes,wife,"viable Republican newspapers. The correspondence between JEB and his wife Emma Spaulding Bryant documents their personal, professional, and",GenderTerms
bryantjohnemory,000847147,John Emory Bryant papers,notes,wife,"I answer Never – I will be your true loving wife, your companion and equal in every and the fullest",GenderTerms
bryantjohnemory,000847147,John Emory Bryant papers,notes,wife,"victims of the KKK are: Edward Thompson and his wife in Florida; Boss Fullard, Gamble Wright, and",GenderTerms
bullock,000847110,Bullock family papers,notes,wife,"William H. Bullock, a second John Bullock and his wife, Susan M. (Cobb) Bullock, their sons",GenderTerms
bullock,000847110,Bullock family papers,notes,wife,"contain a diary kept by Susan M. Cobb Bullock, wife of John Bullock. From January 1, 1869 to",GenderTerms
burnsarthur,003830754,Arthur F. Burns papers,notes,wife,"1911-1997 both to and from Burns and/or his wife, Helen. The series is organized into three subseries",GenderTerms
burnsarthur,003830754,Arthur F. Burns papers,notes,wife,", Ronald Reagan, and Mamie Eisenhower to Burns's wife, Helen, both during his life and after his",GenderTerms
burnsarthur,003830754,Arthur F. Burns papers,notes,wife,"as economist and ambassador; photographs of Burns, his wife Helen, and political figures and celebrities attending events;",GenderTerms
burnsarthur,003830754,Arthur F. Burns papers,notes,wife,", Ronald Reagan, and Mamie Eisenhower to Burns's wife, Helen, both during his life and after his",GenderTerms
burnsarthur,003830754,Arthur F. Burns papers,notes,wife,"leading the NBER in its first decades, and his wife, Lucy Sprague Mitchell. Great attention is paid by",GenderTerms
burnsarthur,003830754,Arthur F. Burns papers,notes,wife,"leaves of absence. Contains letters written to Burns' wife, Helen, both before and after his death.",GenderTerms
burnsarthur,003830754,Arthur F. Burns papers,title,wife,"-and-white photograph of Burns with Nixon, wife Helen, and a Chief               Justice (?)",GenderTerms
cainjohnwilliam,006277790,John William Cain papers,notes,wife,his time working on his ranch in Texas with his wife and two children. This collection consists largely of photographs,GenderTerms
calhounlucy,006070434,Lucy Monroe Calhoun family photographs and papers,notes,wife,uncle. [she] became Mongolia's king's wife 亚历克丝·柯克在北京的花园 [no known title] Negative of RL11103-,GenderTerms
calhounlucy,006070434,Lucy Monroe Calhoun family photographs and papers,notes,Miss,"races 孩子们准备吃午饭 Kindergarten pupils at luncheon. Return photo to Miss Harriet Monroe, 1720 Railway Exchange, Chicago, Ill",GenderTerms
calhounlucy,006070434,Lucy Monroe Calhoun family photographs and papers,notes,Miss,"High class kindergarten pupils in Peking. Return photo to Miss Harriet Monroe, 1720 Railway Exchange, Chicago, Ill",GenderTerms
calhounlucy,006070434,Lucy Monroe Calhoun family photographs and papers,notes,Miss,"High class kindergarten pupils in Peking. Return photo to Miss Harriet Monroe, 1720 Railway Exchange, Chicago, Ill",GenderTerms
calhounlucy,006070434,Lucy Monroe Calhoun family photographs and papers,notes,Miss,. 北京西山戒台寺院中用餐 Terrace--Chieh Tai Ssu 戒台寺远眺西山 Photo by Miss May. Beyond Chieh Tai Ssu. 戒台寺远眺西山 Photo by Miss,GenderTerms
calhounlucy,006070434,Lucy Monroe Calhoun family photographs and papers,notes,Miss,Miss May. Beyond Chieh Tai Ssu. 戒台寺远眺西山 Photo by Miss May. From Chieh Tai Ssu. 北京西山黑龙潭的寺庙和树木 Hei Lung Tang,GenderTerms
calhounlucy,006070434,Lucy Monroe Calhoun family photographs and papers,notes,wife,". Comprises two letters Henry Stanton Monroe wrote to his wife and children from the Cunard steamship ""Servia,""",GenderTerms
campbell,000846361,Campbell Family papers,notes,wife,", and as a planter. In letters to his wife, his nieces, and his nephews are many references",GenderTerms
campbell,000846361,Campbell Family papers,notes,wife,"(Campbell) Campbell (1783-1859), wife of Governor David Campbell, from her father, Judge",GenderTerms
campbell,000846361,Campbell Family papers,notes,wife,"his service as missionary in China, along with his wife, Amanda (Harris) Kelley, 1855; several",GenderTerms
campbell,000846361,Campbell Family papers,notes,wife,"; legal papers; and family correspondence with his second wife, Mary Owen (Campbell) Kelley, 1870s and",GenderTerms
campbell,000846361,Campbell Family papers,notes,wife,"governor of Virginia, a volume containing copies of his wife's letters to him, 1812-1825, a",GenderTerms
carlylethomas,006034217,Thomas and Jane Welsh Carlyle papers,notes,wife,"satirical writer, essayist, historian and teacher. His wife, Jane Welsh Carlyle (14 July 1801 – 21",GenderTerms
carlylethomas,006034217,Thomas and Jane Welsh Carlyle papers,notes,wife,a fragment of a letter from Thomas Carlyle to his wife containing reference to Lady Stanley's little boy. The,GenderTerms
carterlin,006714772,Lin Carter papers,title,Wife,"Munn, H. Warner: Fimmilene, The Spae-Wife Nashe, Thomas: Spring. The Sweet Spring Niekas",GenderTerms
cawren,002045119,Carolina Wren Press records,title,Muse,"To Me   Journal, The Poem as Rush/Muse/Given  Miscellaneous Writings and Correspondence Miscellaneous Writings Interviews",GenderTerms
cdpl,003852165,Center for Death Penalty Litigation records,notes,wife,"for-hire plot for Sheila Worley, James' wife. McLaughlin and Robinson later killed Sheila Worley and her",GenderTerms
cdpl,003852165,Center for Death Penalty Litigation records,notes,wife,"McNeill was convicted of the April 2000 murder of his wife, Shirley McNeill, and of discharging a weapon into",GenderTerms
centerforinternationalpolicy,003511636,Center for International Policy records,title,Muse,"Legislation on agricultural and medical exports Menoyo, Eloy Gutierrez Muse and Assoc. memo re: Cuba Policy in 110th",GenderTerms
chafe,001751755,William Henry Chafe Oral History collection,title,Muse,"1 notes: Kipp and Early History, undated Benjamin Muse Memo in Sit-Ins, 1960 March 8 School",GenderTerms
chalonerjohn,000851094,John Armstrong Chaloner papers,notes,wife,"are largely confined to the career of Chaloner’s divorced wife, the novelist Amélie Rives, as well as comments",GenderTerms
