eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
edmonds,002441001,Helen Edmonds papers,notes,Colored,"College Fund, the National Association for the Advancement of Colored People (NAACP) Legal Defense Fund, the United",RaceEuphemisms
edmonds,002441001,Helen Edmonds papers,notes,Negro,"United Research and Development Corporation, the National Council of Negro Women, and Delta Sigma Theta Sorority. She was",RaceEuphemisms
elamintheresa,004658311,Theresa El-Amin papers,notes,Racism,"1998, she helped to found the Southern Anti-Racism Network (SARN), which has worked on local",RaceEuphemisms
elamintheresa,004658311,Theresa El-Amin papers,notes,Racism,"Radical Congress, Solidarity, and the Southern Anti-Racism Network. Other highlights of the Organizations and Movements series",RaceEuphemisms
elamintheresa,004658311,Theresa El-Amin papers,notes,Racism,"Coalition of Labor Union Women, the Southern Anti-Racism Network, the Ella Baker Tour, the Black Workers",RaceEuphemisms
elpueblo,006049518,"El Pueblo, Inc. Records",notes,Racial,"and trusts, both private and public such as the Racial Justice Collaborative, the Susan G. Komen Foundation a primary",RaceEuphemisms
eltinge,000853494,Eltinge-Lord Family papers (Peter Eltinge papers),notes,racial,"as well, many of which deal with economic or racial questions. The banking background of the Eltinge family gave",RaceEuphemisms
eltinge,000853494,Eltinge-Lord Family papers (Peter Eltinge papers),notes,Negro,"side of the planters to quell discontent among newly freed Negro agricultural laborers, and he expressed himself opposed to extending",RaceEuphemisms
eltinge,000853494,Eltinge-Lord Family papers (Peter Eltinge papers),notes,Race relations,"he reported voting a straight Radical ticket that fall. Race relations in Memphis were strained, and a race riot involving",RaceEuphemisms
eltinge,000853494,Eltinge-Lord Family papers (Peter Eltinge papers),notes,Colored,and ultimately surrendered to Confederate forces when the 3d U.S. Colored Cavalry unexpectedly fired on the sailors. Official letters of,RaceEuphemisms
eltinge,000853494,Eltinge-Lord Family papers (Peter Eltinge papers),notes,Negro,A correspondent from Illinois in 1865 mentioned that opposition to Negro suffrage had affected politics in that state (letters),RaceEuphemisms
eltinge,000853494,Eltinge-Lord Family papers (Peter Eltinge papers),notes,Negro,"if still dispassionate, interest in the operational details of Negro agricultural labor in the Union-controlled areas of Mississippi",RaceEuphemisms
evansfamily,003815353,J. Claude Evans family papers,notes,racial,well as some correspondence. He began speaking out on racial justice in 1942 with a sermon attacking the biological idea,RaceEuphemisms
evansfamily,003815353,J. Claude Evans family papers,notes,racism,"on controversial issues like women's rights, abortion, racism, drugs, communism, atheism, and homosexuality.",RaceEuphemisms
evansfamily,003815353,J. Claude Evans family papers,notes,Racism,"Problem of Unwanted Pregnancies""), race (""Racism: A Contemporary Wilderness""), women (""",RaceEuphemisms
falkenerfamily,002982738,Falkener Family papers,notes,Colored,he worked at the newly established A&M College for the Colored Race (now North Carolina A&T) as a bursar,RaceEuphemisms
falkenerfamily,002982738,Falkener Family papers,notes,Colored,"club, and was a member of the Federation of Colored Women's Clubs of North Carolina. They had five",RaceEuphemisms
falkenerfamily,002982738,Falkener Family papers,notes,Negro,", and became the first president of the North Carolina Negro Bar Association. Along with his law career, Falkener",RaceEuphemisms
fernekesfrank,003909273,Frank A. Fernekes photographs and postcards,notes,colored,"in Wild West shows. This image is hand-colored and includes Fernekes's NYC address on the back,",RaceEuphemisms
fisher,002216687,William Righter and Mary Wager Fisher papers,notes,Colored,"The New Era: A National Journal, Edited by Colored Men. The collection offers insight into emotionally intense friendships",RaceEuphemisms
fisher,002216687,William Righter and Mary Wager Fisher papers,notes,race relations,"relationships between women in nineteenth-century America, and race relations in the Reconstruction South. Letters to and from Mary",RaceEuphemisms
flemingjohnwilson,008341611,John Wilson Fleming papers,notes,race relations,"administrators; and religious aspects of African American history, race relations, and the civil rights movement. Acquired as part",RaceEuphemisms
flemingjohnwilson,008341611,John Wilson Fleming papers,notes,race relations,"life and history, the civil rights movement, and race relations. Small group of varied materials, chiefly concerning the",RaceEuphemisms
frankbakercol,002472283,Frank Baker collection of Wesleyana and British Methodism,notes,coloured,", engraved by Thomas McGeary. Also includes small, coloured engraving taken from McGeary's image and two other engravings",RaceEuphemisms
frankbakercol,002472283,Frank Baker collection of Wesleyana and British Methodism,notes,troubles,"."" FB: ""Gives resolutions of committee about troubles of Wesleyan Missionaries in Jamaica, and objecting to """,RaceEuphemisms
frankbakercol,002472283,Frank Baker collection of Wesleyana and British Methodism,notes,Colored,""" x 21.5,"" w/one smaller. Colored map containing list of M.P.'s, including Sir Robert",RaceEuphemisms
frankbakercol,002472283,Frank Baker collection of Wesleyana and British Methodism,notes,colored,"black-and-white engraved maps, and one colored modern printed map, of various places around the world",RaceEuphemisms
frankbakercol,002472283,Frank Baker collection of Wesleyana and British Methodism,notes,colored,"this subseries have been individually sleeved.] Hand-colored, hand-drawn linear graph, 27 x 11",RaceEuphemisms
frankbakercol,002472283,Frank Baker collection of Wesleyana and British Methodism,notes,colored,"et femelle from ""Oiseaux d'Europe."" Variety of colored prints. Topics include, among others: Variety of",RaceEuphemisms
frankbakercol,002472283,Frank Baker collection of Wesleyana and British Methodism,notes,colored,"social scenes and portraits of individual types. Also a colored engraving portraying an African dance, ""Singular Custom of",RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,Negro,"1943, Franklin published his first book, The Free Negro in North Carolina, 1790-1860, and joined",RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,Racial,", and published Color and Race (1969) and Racial Equality in America (1979). He became Professor",RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,racism,", and individual scholars. Topics include anti-Arab racism, Hispanic Americans and the Business Community, Affirmative Action",RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,race relations,", hate crimes, the media, fair housing, race relations in North Carolina, affirmative action, and labor.",RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,racism,"include race unity, minorities and U.S. foreign policy, racism, human rights, and the work of community organizations",RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,Race Relations,oversize box in series. Meeting with Franklin and Nissan Race Relations Task Team. Information about and guidelines for hosting conversations,RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,race relations,recommendations on how the President might proceed with regard to race relations in the U.S. Report compiled by the Council on Economic,RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,racial,", nonprofit organizations, and businesses that seek to promote racial reconciliation and community building. Book manuscript about the President",RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,race relations,of information about his life and career and about U.S. race relations and 20th century society. Materials are arranged into three,RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,race relations,"educational videos, to lectures and speeches on race, race relations in the U.S., and the historian's role in",RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,Negro,". Formerly known as the Association for the Study of Negro Life and History. Includes programs, invitations, and",RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,Negro,"materials and 1987 draft report. Writings (including The Negro's Dilemma) and correspondence. General correspondence, memos",RaceEuphemisms
franklinjohnhope,002981387,John Hope Franklin papers,notes,Racial,Zanzibar (Beit al-Sahel). Re: Racial Equality. Hearing on the nomination of Robert Bork to,RaceEuphemisms
fullframe,004306122,Full Frame Archive collection,notes,racism,", Darryl Hunt's story speaks to the fear and racism that continue to define communities throughout the nation. Use",RaceEuphemisms
fullframe,004306122,Full Frame Archive collection,notes,racism,"70:00 A bittersweet time capsule of alienation, discovery, racism and belonging, this is a chronicle of immigration in",RaceEuphemisms
fullframe,004306122,Full Frame Archive collection,notes,racial,"peace marches and stiff jail sentences, it deals with racial politics, class and personal responsibility, challenging us to",RaceEuphemisms
fullframe,004306122,Full Frame Archive collection,notes,racial,Spectrum Award TRT: 87:00 Banished examines the legacy of racial cleansing incidents that occurred in communities scattered throughout the United,RaceEuphemisms
fuquajb,003945558,J. B. Fuqua papers,notes,racial,"1962, Letter from Thomas Hennesy to Ray Carrow regarding racial tensions/troubles in Augusta with an attached speech.",RaceEuphemisms
fuquajb,003945558,J. B. Fuqua papers,notes,troubles,from Thomas Hennesy to Ray Carrow regarding racial tensions/troubles in Augusta with an attached speech. This letter details,RaceEuphemisms
gamblesidney,003833784,Sidney D. Gamble photographs,notes,colored,"home 5,000 black and white negatives, 600 hand-colored glass slides, and 21 rolls of 16mm film",RaceEuphemisms
gamblesidney,003833784,Sidney D. Gamble photographs,notes,colored,publicly exhibit the extensive collection of photographs and hand-colored slides taken by Sidney Gamble in China. The foundation,RaceEuphemisms
gamblesidney,003833784,Sidney D. Gamble photographs,notes,colored,"primarily of contact sheets and contact prints, hand-colored glass slides, 35mm duplicate slides, negatives,",RaceEuphemisms
